ano;idade;genero;inde_22;inde_23;inde_24;iaa;ieg;ips;ida;ipv;ian;ipp;fase_ideal;defasagem;risco
2023;13;0;7.12;;;7.9;7.5;2.52;3.5;7.58;10.0;7.5;3;0;0
2023;12;0;;;;5.8;6.6;2.52;3.1;7.13;10.0;7.19;3;0;0
2023;15;1;6.42;;;9.6;9.5;2.52;4.6;7.17;5.0;6.09;5;-2;1
2023;13;1;;;;9.6;8.7;2.52;2.7;7.26;10.0;6.88;3;0;0
2023;13;0;;;;6.3;8.1;2.52;6.3;8.63;10.0;8.28;3;0;0
2023;12;0;7.68;;;9.2;8.6;2.52;6.0;7.92;10.0;7.97;3;0;0
2023;14;1;7.84;;;9.6;8.4;2.52;5.4;7.92;5.0;7.66;4;-1;1
2023;13;0;6.41;;;9.2;5.4;2.52;4.0;7.8;10.0;7.81;3;0;0
2023;14;1;6.41;;;9.6;8.6;2.52;5.5;7.75;5.0;7.5;4;-1;1
2023;14;0;6.74;;;9.2;7.7;2.52;3.0;7.38;5.0;7.97;4;-1;1
2023;12;1;8.01;;;7.5;9.4;2.52;8.5;8.17;10.0;7.97;3;0;0
2023;12;0;8.23;;;0.0;7.6;7.52;5.8;8.13;10.0;7.5;3;0;0
2023;15;1;5.56;;;5.0;7.5;2.52;4.5;6.59;5.0;6.41;5;-2;1
2023;14;0;6.38;;;6.3;9.2;3.14;5.2;7.54;5.0;7.19;4;-1;1
2023;14;1;6.31;;;8.3;6.0;6.27;3.4;6.72;5.0;7.34;4;-1;1
2023;13;0;;;;8.3;8.5;3.77;6.0;7.75;10.0;7.81;3;0;0
2023;14;0;7.38;;;8.8;9.2;5.0;4.9;7.71;5.0;7.5;4;-1;1
2023;14;1;6.45;;;0.0;7.8;5.0;3.3;6.76;5.0;7.19;4;-1;1
2023;13;0;6.93;;;7.9;7.0;2.52;4.1;7.5;10.0;7.34;3;0;0
2023;12;0;6.71;;;6.7;7.3;2.52;4.4;7.3;10.0;7.19;3;0;0
2023;14;1;5.68;;;8.8;5.8;7.52;4.9;6.04;5.0;6.72;4;-1;1
2023;13;0;7.23;;;6.2;9.0;7.52;6.6;7.54;10.0;7.81;3;0;0
2023;13;0;7.56;;;8.8;8.9;2.52;6.2;7.58;10.0;7.03;3;0;0
2023;14;1;6.04;;;9.2;9.0;2.52;4.1;7.38;5.0;7.66;4;-1;1
2023;13;0;7.28;;;0.0;9.5;7.52;6.5;7.58;10.0;7.81;3;0;0
2023;12;0;7.7;;;7.1;8.2;7.52;3.7;7.83;10.0;7.81;3;0;0
2023;14;1;;;;8.8;9.3;7.52;7.2;7.75;5.0;7.66;4;-1;1
2023;14;0;5.68;;;7.9;7.4;2.52;5.0;7.63;5.0;7.81;4;-1;1
2023;13;0;6.54;;;0.0;9.0;6.27;5.0;8.12;10.0;7.97;3;0;0
2023;13;1;7.91;;;9.2;9.8;2.52;7.6;8.34;10.0;8.28;3;0;0
2023;13;0;8.43;;;5.4;9.7;7.52;7.8;8.21;10.0;8.28;3;0;0
2023;15;1;6.06;;;0.0;8.9;7.52;5.2;7.75;5.0;7.66;5;-2;1
2023;11;0;8.18;;;8.8;10.0;2.52;8.1;8.04;10.0;8.12;2;1;0
2023;13;0;7.36;;;6.7;9.5;2.52;7.6;7.88;10.0;8.12;3;0;0
2023;12;1;8.72;;;9.2;9.9;2.52;7.3;8.17;10.0;7.81;3;0;0
2023;14;1;7.2;;;9.6;8.6;7.52;7.3;7.5;5.0;7.81;4;-1;1
2023;13;1;8.12;;;9.2;9.9;2.52;7.5;8.38;10.0;7.81;3;0;0
2023;14;0;6.35;;;5.4;7.6;5.0;5.0;7.54;5.0;7.66;4;-1;1
2023;14;1;7.58;;;9.2;9.3;2.52;6.4;7.75;5.0;7.81;4;-1;1
2023;13;1;;;;9.2;7.5;2.52;4.8;7.54;10.0;7.66;3;0;0
2023;12;0;;;;9.2;9.1;5.0;7.3;7.29;10.0;7.19;3;0;0
2023;15;0;6.34;;;8.8;9.0;2.52;5.2;8.04;5.0;7.81;5;-2;1
2023;15;1;6.03;;;0.0;7.3;7.52;5.1;7.05;5.0;7.66;5;-2;1
2023;12;0;7.46;;;8.3;9.3;2.52;5.3;7.96;10.0;7.66;3;0;0
2023;15;0;;;;8.3;9.6;7.52;4.8;7.92;5.0;7.66;5;-2;1
2023;16;1;;;;8.8;7.6;2.52;3.8;7.96;2.5;7.66;6;-3;1
2023;13;0;7.94;;;8.8;9.9;2.52;6.4;7.79;10.0;7.81;3;0;0
2023;11;0;7.74;;;6.7;8.1;2.52;6.5;7.79;10.0;7.5;2;1;0
2023;13;0;6.58;;;7.9;8.2;2.52;4.7;8.16;10.0;7.5;3;0;0
2023;13;1;7.68;;;8.3;9.5;2.52;7.2;8.04;10.0;7.81;3;0;0
2023;14;0;5.67;;;0.0;6.8;5.0;6.3;7.84;5.0;7.97;4;-1;1
2023;13;0;5.26;;;9.2;7.3;2.52;4.2;6.88;10.0;7.81;3;0;0
2023;13;0;;;;0.0;8.8;2.52;3.5;7.04;10.0;7.66;3;0;0
2023;14;1;8.12;;;9.2;9.4;5.0;4.8;7.21;5.0;6.72;4;-1;1
2023;15;1;6.36;;;0.0;8.8;5.0;5.7;7.84;5.0;7.81;5;-2;1
2023;13;0;7.68;;;7.5;8.6;7.52;8.1;8.04;10.0;8.12;3;0;0
2023;15;1;4.73;;;0.0;6.5;7.52;6.3;7.46;5.0;7.5;5;-2;1
2023;15;1;7.13;;;8.3;9.5;7.52;6.8;7.5;5.0;7.03;5;-2;1
2023;13;1;7.28;;;6.7;9.3;7.52;8.3;7.88;10.0;7.19;3;0;0
2023;12;1;7.33;;;0.0;8.2;7.52;6.2;7.84;10.0;7.97;3;0;0
2023;14;0;7.48;;;7.1;7.5;2.52;7.6;8.12;5.0;7.97;4;-1;1
2023;15;1;5.56;;;0.0;7.5;5.0;2.6;5.54;5.0;4.69;5;-2;1
2023;11;1;6.66;;;0.0;7.9;5.0;4.7;6.46;10.0;6.41;2;1;0
2023;15;0;7.01;;;8.8;8.9;2.52;7.2;7.67;5.0;6.88;5;-2;1
2023;14;0;;;;7.5;9.5;5.0;6.3;8.0;5.0;7.03;4;-1;1
2023;14;1;6.51;;;9.6;6.9;7.52;3.8;6.25;5.0;7.19;4;-1;1
2023;14;1;;;;8.8;7.7;7.52;5.9;6.58;5.0;7.19;4;-1;1
2023;14;1;;;;7.9;8.4;5.0;8.7;8.88;5.0;8.75;4;-1;1
2023;12;0;6.14;;;7.1;7.2;7.52;7.0;6.84;10.0;7.34;3;0;0
2023;15;0;6.63;;;10.0;8.1;5.0;2.7;6.58;5.0;7.5;5;-2;1
2023;14;0;8.43;;;9.6;9.5;2.52;8.0;9.0;10.0;8.12;4;0;0
2023;14;0;7.02;;;7.9;8.7;2.52;5.9;8.42;10.0;7.66;4;0;0
2023;13;1;8.15;;;8.3;9.4;2.52;6.5;8.17;10.0;8.12;3;1;0
2023;16;0;;;;8.3;7.8;2.52;6.7;8.46;5.0;8.59;6;-2;1
2023;13;1;8.44;;;9.2;9.4;2.52;8.0;8.92;10.0;8.44;3;1;0
2023;14;0;8.62;;;9.6;8.3;2.52;6.8;8.25;10.0;7.97;4;0;0
2023;14;0;8.02;;;7.1;9.2;2.52;6.0;8.79;10.0;8.44;4;0;0
2023;13;1;8.12;;;7.9;9.0;2.52;6.2;8.21;10.0;8.28;3;1;0
2023;14;1;8.46;;;9.6;9.4;2.52;7.1;8.71;10.0;7.66;4;0;0
2023;13;0;8.22;;;8.3;9.8;2.52;7.2;8.46;10.0;7.97;3;1;0
2023;13;1;8.62;;;9.2;9.8;2.52;7.8;8.42;10.0;8.28;3;1;0
2023;14;0;7.83;;;7.5;9.7;2.52;6.9;8.46;10.0;7.97;4;0;0
2023;14;1;7.63;;;7.9;9.4;2.52;6.5;8.38;10.0;8.28;4;0;0
2023;14;1;8.74;;;0.0;9.7;2.52;7.8;8.46;10.0;8.12;4;0;0
2023;14;1;;;;8.8;9.7;2.52;6.0;8.12;10.0;7.81;4;0;0
2023;15;0;7.4;;;8.3;8.6;2.52;5.6;8.5;5.0;8.44;5;-1;1
2023;15;0;;;;9.2;8.7;2.52;6.8;8.34;5.0;8.91;5;-1;1
2023;16;1;4.93;;;8.8;6.2;5.0;6.5;7.38;5.0;7.19;6;-2;1
2023;13;1;7.28;;;7.9;9.5;7.52;7.1;8.5;10.0;8.59;3;1;0
2023;16;1;5.7;;;9.6;4.5;2.52;4.3;7.17;5.0;7.5;6;-2;1
2023;17;0;;;;8.3;5.3;2.52;6.3;7.63;2.5;7.66;7;-3;1
2023;14;0;6.94;;;8.8;7.9;2.52;7.1;8.04;10.0;8.28;4;0;0
2023;13;1;;;;8.3;9.3;7.52;8.2;9.17;10.0;9.69;3;1;0
2023;14;0;;;;10.0;9.9;2.52;7.2;8.88;10.0;8.91;4;0;0
2023;14;0;7.17;;;8.8;6.6;2.52;6.9;7.71;10.0;7.97;4;0;0
2023;16;1;;;;8.8;9.3;2.52;5.7;8.21;5.0;7.97;6;-2;1
2023;16;0;6.32;;;8.8;4.2;2.52;4.7;7.29;5.0;7.5;6;-2;1
2023;15;1;;;;9.6;8.1;4.38;5.0;7.17;5.0;6.88;5;-1;1
2023;15;0;6.1;;;0.0;6.7;2.52;6.7;7.88;5.0;7.97;5;-1;1
2023;14;0;7.03;;;8.8;7.6;2.52;6.1;7.55;10.0;7.19;4;0;0
2023;15;0;5.2;;;8.8;7.9;2.52;5.9;8.01;5.0;7.97;5;-1;1
2023;15;1;;;;8.3;9.5;5.0;5.4;7.71;5.0;7.19;5;-1;1
2023;14;0;;;;8.8;8.3;2.52;4.8;7.34;10.0;7.5;4;0;0
2023;16;0;;;;7.5;6.3;2.52;4.2;7.21;5.0;6.72;6;-2;1
2023;15;1;5.37;;;9.6;7.6;4.38;6.6;7.09;5.0;7.03;5;-1;1
2023;15;1;;;;7.5;8.7;2.52;5.3;6.76;5.0;6.09;5;-1;1
2023;15;0;8.08;;;8.3;9.5;2.52;6.7;8.96;5.0;8.12;5;-1;1
2023;15;0;7.54;;;0.0;7.0;5.63;4.5;7.46;5.0;6.88;5;-1;1
2023;14;0;6.94;;;7.1;6.7;2.52;4.8;6.92;10.0;6.88;4;0;0
2023;16;1;;;;8.3;8.3;5.0;7.3;8.04;5.0;8.12;6;-2;1
2023;15;1;8.47;;;0.0;9.9;2.52;7.5;9.54;5.0;8.75;5;-1;1
2023;14;1;8.67;;;7.1;9.7;2.52;7.9;9.38;10.0;8.59;4;0;0
2023;16;1;6.74;;;10.0;7.9;6.26;4.3;7.42;5.0;7.34;6;-2;1
2023;13;0;8.51;;;0.0;8.8;2.52;7.3;8.83;10.0;8.12;3;1;0
2023;15;1;8.66;;;0.0;10.0;2.52;8.1;9.59;5.0;8.75;5;-1;1
2023;14;1;8.64;;;8.8;9.9;4.39;6.8;8.92;10.0;8.12;4;0;0
2023;15;1;7.12;;;9.6;8.4;5.63;4.5;7.04;5.0;7.03;5;-1;1
2023;16;0;4.57;;;0.0;8.4;5.0;7.0;7.63;5.0;8.12;6;-2;1
2023;13;0;;;;7.5;9.1;5.0;7.5;8.38;10.0;7.81;3;1;0
2023;16;1;4.79;;;0.0;3.7;5.0;3.8;6.05;5.0;7.03;6;-2;1
2023;16;0;;;;8.8;9.8;6.89;5.5;7.38;5.0;6.88;6;-2;1
2023;15;0;5.85;;;7.5;7.9;2.52;4.6;7.46;5.0;7.19;5;-1;1
2023;13;0;;;;8.8;6.9;2.52;5.3;6.72;10.0;7.34;3;1;0
2023;17;1;5.85;;;7.9;9.0;;6.2;7.46;2.5;7.97;7;-3;1
2023;15;0;;;;9.6;9.4;;6.4;7.59;5.0;7.81;5;-1;1
2023;14;1;7.93;;;8.3;8.7;;7.0;7.88;10.0;7.97;4;0;0
2023;15;1;6.72;;;9.6;8.8;;5.9;7.71;5.0;7.81;5;-1;1
2023;16;0;6.01;;;7.9;7.7;;2.7;6.5;5.0;4.69;6;-2;1
2023;15;0;;;;8.8;9.0;;6.1;7.38;5.0;7.81;5;-1;1
2023;15;0;7.3;;;8.8;8.8;2.52;7.7;9.01;5.0;9.06;5;-1;1
2023;14;1;8.23;;;9.6;9.0;2.52;7.4;8.8;10.0;8.59;4;0;0
2023;14;0;5.8;;;9.2;8.7;2.52;3.9;7.75;10.0;7.66;4;0;0
2023;14;1;;;;0.0;9.2;5.0;4.2;7.04;10.0;7.34;4;0;0
2023;14;0;6.8;;;9.2;5.4;7.52;5.2;6.46;10.0;6.72;4;0;0
2023;15;0;5.42;;;0.0;7.5;5.0;4.7;7.34;5.0;8.12;5;-1;1
2023;14;1;;;;7.5;7.2;5.0;3.7;6.26;10.0;5.0;4;0;0
2023;15;0;;;;7.9;8.7;2.52;5.8;7.67;5.0;7.97;5;-1;1
2023;16;0;6.08;;;7.9;5.6;5.0;5.1;7.21;5.0;7.5;6;-2;1
2023;14;0;;;;0.0;7.8;5.0;4.1;7.13;10.0;7.19;4;0;0
2023;14;1;6.93;;;5.4;6.8;5.0;4.9;7.5;10.0;7.03;4;0;0
2023;16;0;6.71;;;7.9;7.7;2.52;4.5;7.71;5.0;7.81;6;-2;1
2023;14;0;8.23;;;9.2;9.0;2.52;6.6;9.13;10.0;8.75;4;0;0
2023;16;0;7.26;;;0.0;9.3;2.52;5.9;7.71;5.0;8.12;6;-2;1
2023;14;0;7.28;;;0.0;9.6;2.52;6.1;8.01;10.0;7.97;4;0;0
2023;14;0;7.89;;;10.0;9.5;7.52;5.7;8.96;10.0;8.59;4;0;0
2023;15;0;6.53;;;7.9;8.1;6.26;4.9;7.71;5.0;7.97;5;-1;1
2023;12;0;7.95;;;7.5;9.5;5.63;7.5;8.3;10.0;7.66;3;1;0
2023;14;0;7.9;;;9.2;9.9;7.52;5.5;8.96;10.0;8.59;4;0;0
2023;15;1;7.41;;;8.3;9.9;7.52;5.5;8.75;5.0;8.12;5;-1;1
2023;13;1;7.74;;;0.0;9.8;5.63;5.6;8.38;10.0;8.75;3;1;0
2023;14;1;8.12;;;8.8;8.6;7.52;7.1;9.21;10.0;8.91;4;0;0
2023;15;0;6.43;;;0.0;7.9;6.26;4.0;7.46;5.0;7.34;5;-1;1
2023;14;1;8.82;;;8.8;10.0;6.27;8.9;9.21;10.0;8.75;4;0;0
2023;14;0;8.05;;;6.7;9.5;7.52;6.5;8.71;10.0;8.28;4;0;0
2023;14;0;5.53;;;6.3;8.5;2.52;5.5;6.58;10.0;7.03;4;0;0
2023;17;0;5.06;;;8.3;4.6;2.52;4.7;7.13;2.5;7.66;7;-3;1
2023;13;1;;;;8.8;9.0;5.0;6.1;7.67;10.0;7.5;3;1;0
2023;18;0;3.7;;;0.0;4.8;2.52;3.9;5.38;2.5;4.22;8;-4;1
2023;14;1;7.45;;;9.6;9.2;5.0;7.2;8.88;10.0;8.59;4;0;0
2023;13;0;7.79;;;8.3;9.4;2.52;6.2;8.42;10.0;8.12;3;1;0
2023;17;0;;;;0.0;8.3;2.52;5.4;8.0;2.5;8.28;7;-3;1
2023;16;0;6.49;;;7.9;8.1;2.52;6.3;7.88;5.0;8.12;6;-2;1
2023;14;0;6.86;;;6.7;8.3;2.52;5.3;8.04;10.0;7.97;4;0;0
2023;15;1;7.02;;;9.6;8.0;2.52;5.3;7.84;5.0;7.34;5;-1;1
2023;17;0;6.85;;;6.7;7.6;5.0;4.7;7.55;5.0;7.97;7;-2;1
2023;14;0;8.11;;;8.3;9.2;5.0;7.1;8.09;10.0;8.12;4;1;0
2023;16;1;6.72;;;8.8;8.6;5.63;5.7;6.67;5.0;6.56;6;-1;1
2023;16;0;7.24;;;6.3;8.8;5.0;6.0;7.46;5.0;7.34;6;-1;1
2023;15;0;7.97;;;7.9;9.1;5.0;7.3;7.51;10.0;7.03;5;0;0
2023;17;1;7.08;;;0.0;9.4;5.0;5.7;6.84;5.0;6.88;7;-2;1
2023;18;0;6.05;;;7.1;7.4;2.52;4.4;6.63;2.5;6.56;8;-3;1
2023;16;0;7.62;;;9.2;7.7;5.0;5.8;7.84;5.0;8.12;6;-1;1
2023;15;1;8.15;;;8.3;8.6;5.0;7.5;8.3;10.0;8.75;5;0;0
2023;16;1;5.56;;;6.7;7.3;5.0;5.7;7.55;5.0;7.34;6;-1;1
2023;14;1;8.64;;;8.3;9.6;2.52;6.5;8.34;10.0;8.28;4;1;0
2023;14;0;8.65;;;7.5;8.7;5.0;6.0;8.09;10.0;7.66;4;1;0
2023;16;0;7.84;;;6.7;8.1;5.0;7.4;7.92;5.0;7.97;6;-1;1
2023;16;0;5.89;;;8.8;7.1;5.0;4.2;7.22;5.0;7.34;6;-1;1
2023;15;1;;;;0.0;8.2;5.0;7.5;8.04;10.0;7.81;5;0;0
2023;14;1;7.86;;;10.0;9.8;2.52;6.4;8.3;10.0;8.12;4;1;0
2023;16;0;;;;6.7;8.4;5.0;7.3;7.22;5.0;7.03;6;-1;1
2023;17;0;5.55;;;5.8;7.3;2.52;2.9;5.59;5.0;4.38;7;-2;1
2023;16;0;;;;8.3;9.4;6.26;6.7;7.96;5.0;7.5;6;-1;1
2023;15;0;8.28;;;8.8;7.8;6.26;6.4;8.67;10.0;8.44;5;0;0
2023;17;1;5.89;;;0.0;6.0;3.14;5.6;7.26;5.0;7.5;7;-2;1
2023;16;0;7.95;;;6.2;9.5;5.0;7.9;8.21;5.0;8.44;6;-1;1
2023;17;1;;;;6.7;9.1;5.0;6.2;8.09;5.0;6.88;7;-2;1
2023;17;0;5.71;;;9.2;9.2;5.0;4.3;7.54;5.0;7.5;7;-2;1
2023;15;0;6.26;;;0.0;8.5;5.0;7.0;7.59;10.0;7.34;5;0;0
2023;15;0;;;;0.0;6.4;5.0;4.0;6.87;10.0;7.5;5;0;0
2023;17;0;7.56;;;0.0;7.8;7.52;7.9;8.17;5.0;8.59;7;-2;1
2023;16;1;6.24;;;8.8;8.9;6.27;5.7;7.84;5.0;5.94;6;-1;1
2023;15;1;;;;9.2;9.6;3.77;7.8;8.76;10.0;8.59;5;0;0
2023;16;0;7.17;;;8.3;7.8;5.0;2.2;6.8;5.0;7.66;6;-1;1
2023;15;0;8.36;;;7.5;8.7;2.52;6.5;7.72;10.0;7.66;5;0;0
2023;16;0;6.88;;;7.5;7.9;2.52;5.3;6.5;5.0;7.19;6;-1;1
2023;19;1;6.32;;;0.0;7.7;2.52;2.6;5.63;2.5;5.62;8;-3;1
2023;17;0;7.06;;;7.1;6.3;2.52;6.0;6.88;5.0;6.41;7;-2;1
2023;14;0;8.18;;;0.0;5.2;2.52;4.4;6.0;10.0;6.25;4;1;0
2023;16;0;;;;7.1;7.6;7.52;3.3;6.67;5.0;7.34;6;-1;1
2023;14;0;9.44;;;10.0;9.6;7.52;7.7;8.17;10.0;8.59;4;1;0
2023;17;0;7.8;;;8.8;9.9;5.0;7.9;7.84;5.0;7.97;7;-2;1
2023;15;0;6.92;;;0.0;9.6;6.89;4.7;6.42;10.0;6.56;5;0;0
2023;16;0;;;;9.2;10.0;2.52;7.2;7.88;5.0;7.97;6;-1;1
2023;17;1;7.05;;;7.9;8.1;5.0;4.4;6.59;5.0;7.03;7;-2;1
2023;16;0;8.92;;;7.5;9.6;2.52;7.2;7.8;5.0;8.75;6;-1;1
2023;15;0;7.68;;;9.6;8.8;2.52;6.3;7.21;10.0;7.81;5;0;0
2023;17;1;6.33;;;0.0;7.3;5.0;4.3;6.26;5.0;7.5;7;-2;1
2023;17;1;6.58;;;7.5;7.2;5.0;5.2;6.76;5.0;7.19;7;-2;1
2023;16;0;6.75;;;8.8;8.3;2.52;5.0;7.46;5.0;8.12;6;-1;1
2023;16;1;;;;7.5;8.7;5.0;6.1;7.21;5.0;7.81;6;-1;1
2023;18;0;;;;9.2;9.2;6.26;5.0;7.08;2.5;7.5;8;-3;1
2023;17;1;7.82;;;9.2;8.5;6.26;8.1;7.88;5.0;8.12;7;-2;1
2023;15;1;8.25;;;7.5;8.9;6.26;8.1;7.46;10.0;8.44;5;0;0
2023;16;0;6.75;;;8.8;9.2;2.52;4.8;7.08;5.0;7.19;6;-1;1
2023;15;0;7.54;;;9.2;7.4;2.52;6.4;7.71;10.0;8.12;5;0;0
2023;17;0;;;;8.8;8.3;2.52;5.6;7.71;5.0;7.81;7;-2;1
2023;13;0;8.32;;;7.1;9.9;2.52;6.8;8.63;10.0;8.59;3;2;0
2023;15;0;;;;8.8;9.0;5.0;5.5;7.63;10.0;7.81;5;0;0
2023;15;1;;;;8.8;8.8;2.52;6.2;6.25;10.0;6.88;5;0;0
2023;16;0;;;;7.5;9.4;5.0;7.4;7.71;5.0;7.81;6;-1;1
2023;14;0;7.3;;;7.1;9.0;2.52;6.0;7.54;10.0;8.28;4;1;0
2023;14;0;7.96;;;0.0;7.3;2.52;5.8;7.8;10.0;8.12;4;1;0
2023;16;1;6.78;;;0.0;8.2;2.52;5.8;6.96;5.0;6.88;6;-1;1
2023;16;0;;;;9.6;9.4;5.0;4.7;8.09;5.0;7.81;6;-1;1
2023;15;0;8.06;;;6.7;9.2;2.52;7.3;7.8;10.0;8.12;5;0;0
2023;16;0;;;;7.1;9.1;5.0;6.2;7.71;5.0;7.81;6;-1;1
2023;16;0;;;;8.3;8.9;5.0;4.2;7.72;5.0;7.66;6;-1;1
2023;17;0;;;;0.0;8.4;2.52;6.0;7.72;5.0;7.81;7;-2;1
2023;17;0;7.2;;;7.5;8.2;7.52;5.9;7.76;5.0;7.97;7;-1;1
2023;16;1;;;;9.6;9.8;6.89;7.4;7.67;10.0;7.5;6;0;0
2023;18;0;4.33;;;6.7;9.8;6.26;6.6;7.71;5.0;7.5;8;-2;1
2023;18;1;6.72;;;9.2;9.1;5.63;7.7;7.59;5.0;7.5;8;-2;1
2023;17;0;5.49;;;7.9;6.7;5.63;5.0;7.59;5.0;7.5;7;-1;1
2023;17;0;6.58;;;7.9;8.1;3.14;7.1;7.54;5.0;7.5;7;-1;1
2023;18;0;5.54;;;0.0;8.5;5.01;6.9;7.17;5.0;7.5;8;-2;1
2023;16;0;;;;7.1;5.6;5.0;4.1;7.17;10.0;7.5;6;0;0
2023;16;0;7.59;;;7.1;9.6;6.26;7.9;8.17;10.0;8.28;6;0;0
2023;16;0;8.4;;;9.6;9.5;5.0;7.8;7.8;10.0;8.12;6;0;0
2023;17;1;7.3;;;0.0;8.0;5.63;7.2;7.76;5.0;7.97;7;-1;1
2023;16;1;8.14;;;0.0;9.7;6.26;8.1;8.38;10.0;8.44;6;0;0
2023;18;1;7.64;;;7.5;9.6;5.63;7.2;8.42;5.0;8.28;8;-2;1
2023;19;0;;;;9.6;9.0;5.63;7.9;7.8;5.0;7.5;8;-2;1
2023;18;0;7.04;;;0.0;7.7;6.26;6.7;8.0;5.0;8.28;8;-2;1
2023;17;0;6.85;;;5.8;6.2;5.0;7.6;7.59;5.0;7.81;7;-1;1
2023;16;1;7.53;;;8.3;7.0;6.26;6.2;7.46;10.0;7.97;6;0;0
2023;17;1;8.28;;;6.7;9.0;6.89;8.7;8.97;5.0;8.75;7;-1;1
2023;17;0;7.37;;;7.5;9.2;6.89;6.7;7.96;5.0;7.34;7;-1;1
2023;16;0;8.01;;;6.7;8.4;6.26;7.7;7.63;10.0;7.66;6;0;0
2023;17;1;8.51;;;8.3;9.9;7.52;8.3;8.59;5.0;8.75;7;-1;1
2023;17;0;7.29;;;8.3;8.4;6.89;6.3;7.46;5.0;7.97;7;-1;1
2023;17;0;6.64;;;10.0;7.4;6.89;7.4;7.47;5.0;7.81;7;-1;1
2023;17;0;;;;0.0;7.9;5.63;5.9;7.38;5.0;7.66;7;-1;1
2023;17;0;6.96;;;9.6;9.4;5.63;6.7;7.04;5.0;7.19;7;-1;1
2023;17;1;7.54;;;9.6;8.9;7.52;6.4;7.84;5.0;7.66;7;-1;1
2023;17;1;;;;7.5;9.2;5.0;5.3;7.13;5.0;7.5;7;-1;1
2023;16;0;;;;8.8;6.5;5.63;6.3;7.38;10.0;7.34;6;0;0
2023;17;0;;;;0.0;9.0;5.0;6.8;7.63;5.0;7.81;7;-1;1
2023;18;0;6.68;;;0.0;8.8;2.52;6.0;7.67;5.0;7.81;8;-2;1
2023;17;1;6.16;;;7.9;8.3;5.63;4.5;7.42;5.0;7.81;7;-1;1
2023;16;1;8.71;;;7.5;10.0;5.63;9.3;8.38;10.0;8.12;6;0;0
2023;17;1;7.32;;;8.3;8.1;5.0;5.1;7.46;5.0;7.34;7;-1;1
2023;22;0;;;;9.2;9.1;6.26;8.7;8.09;5.0;8.0;8;-1;1
2023;17;1;7.12;;;6.7;7.7;6.89;6.9;8.88;10.0;8.62;7;0;0
2023;19;0;;;;7.1;10.0;5.63;6.8;6.0;5.0;6.88;8;-1;1
2023;17;0;7.37;;;0.0;8.2;3.77;7.9;6.88;10.0;7.38;7;0;0
2023;19;0;7.66;;;7.9;9.4;5.63;7.8;8.17;5.0;7.75;8;-1;1
2023;17;0;7.89;;;0.0;9.8;6.89;7.5;8.22;10.0;8.25;7;0;0
2023;17;1;;;;8.8;9.3;5.0;9.0;7.29;10.0;6.88;7;0;0
2023;17;0;8.52;;;9.6;9.7;7.52;7.7;8.88;10.0;8.75;7;0;0
2023;20;1;;;;8.3;9.4;5.0;8.0;7.63;5.0;7.12;8;-1;1
2023;17;0;6.03;;;9.6;9.1;7.52;7.8;8.76;10.0;8.75;7;0;0
2023;18;0;;;;7.5;;2.52;;;5.0;;8;-1;1
2023;15;0;9.1;;;10.0;;2.52;;;10.0;;5;2;0
2023;18;1;8.68;;;0.0;;7.52;;;5.0;;8;-1;1
2023;16;0;;;;9.2;;7.52;;;10.0;;6;1;0
2023;16;0;8.94;;;7.9;;3.14;;;10.0;;6;1;0
2023;15;0;7.5;;;6.7;;2.52;;;10.0;;5;2;0
2023;16;0;;;;9.2;;2.52;;;10.0;;6;1;0
2023;17;0;;;;7.5;;2.52;;;10.0;;7;0;0
2023;16;0;;;;8.3;;7.52;;;10.0;;6;1;0
2023;15;0;9.35;;;7.9;;2.52;;;10.0;;5;2;0
2023;15;0;8.67;;;0.0;;3.77;;;10.0;;5;2;0
2023;17;1;7.57;;;8.3;;6.89;;;10.0;;7;0;0
2023;16;0;;;;0.0;;2.52;;;10.0;;6;1;0
2023;22;1;;;;;;;;;10.0;;8;0;0
2023;21;1;;;;;;;;;10.0;;8;0;0
2023;22;0;;;;;;;;;10.0;;8;0;0
2023;20;0;;;;;;;;;10.0;;8;0;0
2023;21;1;;;;;;;;;10.0;;8;0;0
2023;21;0;;;;;;;;;10.0;;8;0;0
2023;21;0;;;;;;;;;10.0;;8;0;0
2023;21;0;;;;;;;;;10.0;;8;0;0
2023;20;0;;;;;;;;;10.0;;8;0;0
2023;20;1;;;;;;;;;10.0;;8;0;0
2023;20;0;;;;;;;;;10.0;;8;0;0
2023;19;0;;;;;;;;;10.0;;8;0;0
2023;19;0;;;;;;;;;10.0;;8;0;0
2023;20;0;;;;;;;;;10.0;;8;0;0
2023;20;1;;;;;;;;;10.0;;8;0;0
2023;20;0;;;;;;;;;10.0;;8;0;0
2023;21;0;;;;;;;;;10.0;;8;0;0
2023;20;1;;;;;;;;;10.0;;8;0;0
2023;26;1;;;;;;;;;10.0;;8;0;0
2023;20;1;;;;;;;;;10.0;;8;0;0
2023;20;0;;;;;;;;;10.0;;8;0;0
2023;21;0;;;;;;;;;10.0;;8;0;0
2023;23;0;;;;;;;;;10.0;;8;0;0
2023;19;1;;;;;;;;;10.0;;8;0;0
2023;19;1;;;;;;;;;10.0;;8;0;0
2023;18;0;;;;;;;;;10.0;;8;0;0
2023;18;1;;;;;;;;;10.0;;8;0;0
2023;24;1;;;;;;;;;10.0;;8;0;0
2023;19;0;;;;;;;;;10.0;;8;0;0
2023;19;1;;;;;;;;;10.0;;8;0;0
